 17797  4.59   0.23   3.21  1.66  2.25  -0.08  -0.58  -0.06   1.18  -0.49   1.04  -0.50  -0.52  -0.22  -0.53   0.41  -0.39   1.00
 17820 15.04   0.09  29.03  1.86  2.21  -0.16   0.01  -0.15   0.15   0.12   1.03   0.02  -0.17   0.07   0.10   0.11   0.12   1.00
 17884  9.13   2.34  -1.27  0.80  0.90   0.42   0.19  -0.82   2.25   0.63   1.01   0.12  -0.47  -0.37   0.38   1.58   0.38   1.00
 17889  3.68   0.10  -3.86  1.12  1.48  -0.11   0.12  -0.29   0.27   0.30   1.02   0.12  -0.17  -0.11   0.25   0.24   0.19   1.00
 17895  3.79   7.96   1.85  1.84  1.53  -0.18  -0.06  -0.26  -0.22   0.07   1.04  -0.02  -0.50   0.11   0.14  -0.08  -0.20   1.00
 18003  4.08   1.12  -6.36  2.12  1.85  -0.04  -0.04  -0.29   0.35   0.05   1.04  -0.05  -0.26   0.17  -0.02   0.25  -0.19   1.00
 18098  6.49   8.64  12.88  3.74  2.30  -0.22   0.03  -0.15  -0.18   0.06   1.00   0.13  -0.35   0.11   0.06  -0.12   0.03   1.00
 18398  5.70   3.55 -12.73  2.78  4.45   0.03  -0.11   0.01   0.13   0.20   1.00  -0.09  -0.09  -0.04   0.15   0.06  -0.04   1.00
 18448  6.27  -6.94  -4.65  2.11  3.19  -0.11   0.02  -0.12   0.30   0.00   1.19  -0.01  -0.12   0.01   0.09  -0.02   0.23   1.00
 18453  9.94   4.16  -0.95  2.96  2.38  -0.58   0.49  -0.18   0.87   0.73   1.35   0.55  -0.83  -0.07   1.37   0.76   1.08   1.00
 18455  3.47  -2.54  -2.38  0.97  0.99  -0.32  -0.14  -0.44   1.18  -0.03   1.11  -0.06  -0.46   0.50  -0.63   0.35  -0.58   1.00
 18543  7.98   3.78   3.70  2.24  1.69  -1.33  -0.03  -0.33  -0.22   0.25   1.00   0.12  -1.85   0.41   0.46   0.55  -0.03   1.00
 18595  6.10   3.41  -8.61  3.17  1.68  -0.11   0.01  -0.09  -0.12   0.05   1.00   0.05  -0.96   0.16   0.05  -0.01  -0.05   1.00
 18607  4.57  -2.71   4.74  1.64  1.74  -0.27   0.17  -0.35   0.35   0.17   1.15   0.19  -0.27  -0.02   0.21   0.21   0.38   1.00
 18678  5.31  -3.31   6.37  1.90  1.97   0.32  -0.20  -0.05   0.53  -0.17   1.00  -0.17  -0.14   0.02  -0.33  -0.03   0.02   1.00
 18679  4.24   3.59  -3.99  1.32  1.65  -0.24  -0.04  -0.24   0.18   0.12   1.08  -0.01  -0.09   0.06   0.08   0.21  -0.32   1.00
 18723  7.66  -3.05   0.28  0.69  1.03   0.21  -0.35  -0.22   0.58   0.83   1.00  -0.23  -0.30  -0.21   0.68   0.27   0.16   1.00
 18844  7.27   6.35   3.14  0.74  0.83   0.93  -0.89  -0.18   1.72  -0.55   1.10  -0.98   0.15  -0.02  -1.06   0.51  -0.59   1.00
 18994  4.57  -5.44  12.22  2.91  2.77  -0.05  -0.09  -0.18   0.20  -0.01   1.38  -0.14  -0.39   0.13  -0.06   0.04  -0.35   1.00
 19121  3.89   1.53   3.50  1.46  1.61  -0.30  -0.12  -0.44   1.29  -0.24   1.09  -0.03  -0.44   0.38  -0.74   0.70  -0.46   1.00
 19147  4.20   3.90  -6.75  2.99  2.39  -0.11  -0.01  -0.14  -0.03   0.09   1.05   0.02  -0.53   0.25   0.13   0.20  -0.19   1.00
 19218  3.66  -3.29 -13.34  3.08  4.36  -0.04  -0.03   0.00   0.13   0.02   1.03  -0.03  -0.12   0.02   0.01   0.02  -0.07   1.00
 19377  3.70   1.37  -3.52  0.97  1.36  -0.17  -0.11  -0.22   0.60  -0.04   1.08  -0.12  -0.30  -0.06   0.07   0.15   0.34   1.00
 19431  4.44  -3.95 -10.01  3.34  3.61  -0.36  -0.08  -0.13  -0.24   0.10   1.02   0.05  -0.46   0.28   0.19   0.28  -0.08   1.00
 19704  8.32   3.77  -7.78  0.93  1.37  -0.10  -0.15  -0.35   0.90  -0.20   1.01  -0.13  -0.45   0.11  -0.13   0.09  -0.11   1.00
 19720 10.42 -18.93  -4.09  3.09  2.60  -0.26  -0.15  -0.16  -0.59   0.31   1.00  -0.13  -0.75  -0.15   0.59  -0.45   0.03   1.00
 19730  5.01   1.72  -3.15  0.90  1.47  -0.32  -0.21   0.03   0.40  -0.30   1.04  -0.24  -0.58  -0.30  -0.20   0.20   0.32   1.00
 19949  7.86  -1.96   5.66  2.22  1.75  -0.75   0.36  -0.03   1.11   0.41   1.32   0.25  -1.00   0.10   1.01   0.62   0.99   1.00
 19963  6.92   6.32  -3.38  1.34  1.52   0.07   0.00  -0.37   0.78   0.27   1.00  -0.01  -0.25  -0.08   0.15   0.24  -0.06   1.00
 19986  5.39  -6.35   1.63  2.81  2.20  -0.41   0.04  -0.01   0.16   0.04   1.16  -0.12  -0.70   0.00   0.12   0.12   0.33   1.00
 20072  5.41  -1.81 -10.46  3.53  2.35  -0.35   0.04  -0.14  -0.14   0.11   1.11   0.31  -0.57   0.01   0.10  -0.22  -0.24   1.00
 20110  4.47  -4.54   4.81  1.84  2.59  -0.11   0.06  -0.18   0.24  -0.02   1.01   0.05  -0.22   0.05   0.00   0.16   0.08   1.00
 20153  6.36  -5.60   3.90  1.65  1.83  -0.34   0.00  -0.13   0.15   0.07   1.03  -0.04  -0.26  -0.01   0.10   0.06   0.19   1.00
 20289  4.94  -6.42   3.68  1.38  1.92  -0.02  -0.16  -0.11  -0.04   0.13   1.02  -0.11  -0.12  -0.03   0.08   0.14  -0.10   1.00
 20347  3.47   1.59  -1.48  0.88  1.55   1.26   1.16  -0.31   1.83   0.63   1.11   0.92   0.69  -0.09   0.87   1.03   0.41   1.00
 20360  4.97 -13.52  -6.71  2.40  2.92  -0.79   0.05  -0.38  -0.51  -0.03   1.44   0.50  -1.23   0.32   0.25   0.08  -0.44   1.00
 20456  3.45   2.12   1.85  0.86  0.89   0.14  -0.05  -0.45   0.99   0.25   1.01  -0.06  -0.27   0.00   0.33   0.97  -0.20   1.00
 20535 12.24   0.26   5.38  0.58  0.96   0.54  -0.83  -0.18   1.69   0.15   1.05  -0.64  -0.28   0.27  -0.02   1.25  -0.76   1.00
 20552  3.91   0.12  -5.30  2.46  1.95  -0.62   0.09  -0.23   0.18  -0.06   1.01   0.18  -0.27  -0.10  -0.17  -0.06   0.11   1.00
 20598  6.38  24.84 -14.03  4.66  3.78  -0.37   0.18  -0.11  -0.14  -0.06   1.04   0.30  -0.35   0.06  -0.14  -0.18  -0.10   1.00
 20603  5.74  21.32  14.75  4.28  4.30  -0.54   0.25  -0.18  -0.18  -0.17   1.46   0.50  -0.64   0.16  -0.30  -0.44  -0.36   1.00
 20639  4.81   6.09  -2.85  1.54  1.99   0.13  -0.03  -0.15   0.31   0.10   1.00  -0.02  -0.05  -0.09   0.10   0.06  -0.01   1.00
 20712  3.93   1.72  -9.72  4.41  3.31  -0.36   0.10  -0.13   0.07  -0.15   1.03   0.28  -0.51  -0.06  -0.32   0.01   0.09   1.00
 21099  4.17  16.46  12.23  4.82  4.12  -0.17   0.00  -0.09   0.16   0.03   1.10   0.07  -0.31   0.14   0.01   0.30  -0.13   1.00
 21174  4.53  -7.62  -8.39  3.99  3.46  -0.30  -0.05  -0.18   0.04   0.03   1.52   0.16  -0.55   0.02   0.02  -0.17  -0.61   1.00
 21207  4.09   4.62   3.41  1.40  2.00   0.00  -0.13  -0.23   0.29  -0.10   1.05  -0.11  -0.12   0.08  -0.13   0.18  -0.20   1.00
 21281 15.89   2.26  -5.28  0.89  0.98  -0.89  -0.17   0.01  -0.35   0.36   1.00  -0.30  -0.65   0.18   0.22   0.18   0.20   1.00
 21408  3.68   1.56  -3.64  2.96  1.63  -0.34  -0.04  -0.16   0.01   0.23   1.01   0.01  -0.46   0.30   0.38   0.55   0.12   1.00
 21442  4.31  -2.80  -6.92  2.90  2.19  -0.10  -0.06  -0.08   0.10   0.03   1.07  -0.08  -0.22   0.05   0.03   0.17  -0.24   1.00
 21532  3.63   5.38  -4.26  3.55  2.05  -0.14  -0.14  -0.14  -0.16  -0.02   1.02  -0.22  -0.40   0.12   0.11  -0.13   0.11   1.00
 21560  7.26   8.44  -2.95  1.44  2.05  -0.07  -0.02  -0.12   0.48   0.05   1.01  -0.02  -0.09   0.04   0.05   0.41   0.07   1.00
 21727  9.02  -2.57  -6.02  1.96  1.41  -0.48  -0.18  -0.07   0.37   0.64   1.11  -0.25  -0.83  -0.21   0.85   0.22   0.64   1.00
 21763  6.87   0.70  -3.74  2.03  1.32  -0.79   0.37  -0.53  -0.17   0.60   1.00   0.32  -0.56   0.53   0.66   0.87   0.17   1.00
 21775  8.35   5.42 -16.46  1.78  2.25  -0.25  -0.04  -0.18   0.01   0.01   1.00  -0.01  -0.11  -0.01   0.00   0.20  -0.05   1.00
 21778 11.07  -9.84   7.13  1.14  1.38  -0.26   0.08  -0.22   0.34   0.11   1.01   0.06  -0.01  -0.06   0.10   0.32   0.11   1.00
 21861  5.02  -0.45   3.76  1.06  1.60  -0.59  -0.39  -0.23  -0.45   0.29   1.03  -0.40  -0.82   0.09   0.35   0.16  -0.33   1.00
 21897  7.61   7.45   6.85  1.45  1.63  -0.19   0.02  -0.18   0.43   0.09   1.00   0.01  -0.28  -0.07   0.09   0.31   0.01   1.00
 21966  4.49  -1.66  -3.35  1.36  1.20  -0.26   0.05  -0.71   0.42   0.35   1.01   0.07  -0.31   0.19   0.15   0.49  -0.18   1.00
 22156  3.50   5.99  -4.99  4.02  2.37  -0.27   0.04  -0.06  -0.15   0.04   1.00   0.07  -0.24   0.02   0.07   0.01   0.01   1.00
 22221 18.36   3.17 -19.63  2.93  1.52  -0.22  -0.06  -0.15  -0.26   0.12   1.00   0.01  -0.39   0.15   0.27   0.12  -0.08   1.00
 22387  9.52  -8.49   0.09  0.85  1.36   0.07  -0.20  -0.27   0.11   0.19   1.02  -0.14   0.19  -0.05   0.04   0.42  -0.15   1.00
 22550  3.58   0.18  -4.74  3.40  1.99  -0.38  -0.08  -0.02  -0.20  -0.01   1.02  -0.01  -0.50  -0.02   0.14  -0.19  -0.15   1.00
 22565  6.78   5.27  -3.67  1.68  1.30  -0.38  -0.10  -0.44   0.11  -0.12   1.16   0.00  -0.75  -0.18  -0.35  -0.38  -0.98   1.00
 22648  3.75   6.18  -8.50  3.76  4.35   0.02  -0.08  -0.10   0.26   0.06   1.05  -0.09  -0.09  -0.10   0.01   0.26   0.09   1.00
 22703 21.80 -15.02 -20.25  1.61  2.41  -0.22   0.00  -0.28   0.23  -0.31   1.01   0.01  -0.20   0.06  -0.22   0.17  -0.10   1.00
 22762  3.54   8.68  -6.12  4.47  3.73  -0.14   0.15  -0.12   0.22   0.07   1.02   0.14   0.01  -0.08   0.18   0.23   0.06   1.00
 22854  6.17   1.02  -3.51  1.32  1.10  -0.50  -0.32  -0.49   0.50   0.13   1.10  -0.26  -0.38   0.36  -0.05   0.35  -0.79   1.00
 22944  8.39   5.45  -5.78  1.75  1.42  -0.14   0.53  -0.38   0.45   0.51   1.09   0.57   0.11  -0.13   0.76   0.59   0.39   1.00
 23105  3.67  -7.48  -1.26  2.81  1.49  -0.20  -0.03  -0.14  -0.20   0.05   1.00  -0.05  -0.17  -0.02   0.12   0.00   0.02   1.00
 23141  4.15  13.45 -11.61  4.10  2.96   0.06  -0.20  -0.18   0.21  -0.17   1.27  -0.29   0.02   0.08  -0.22  -0.04  -0.28   1.00
 23143  4.46  -0.05  -9.35  4.56  2.96  -0.18  -0.06  -0.13  -0.12   0.03   1.00  -0.06  -0.27  -0.01   0.10  -0.18  -0.03   1.00
 23203  3.74   6.90   3.10  2.98  2.01  -0.58   0.10  -0.22   0.08   0.18   1.01   0.05  -0.23  -0.16   0.36   0.44   0.06   1.00
 23310  3.76   7.42  -2.09  2.97  1.62  -0.32  -0.01  -0.14  -0.21   0.06   1.01   0.04  -0.29  -0.11   0.07  -0.15  -0.13   1.00
 23369  4.26   3.93   3.15  2.88  2.00  -0.22  -0.09  -0.13   0.10   0.12   1.02  -0.04  -0.08  -0.03   0.02   0.13  -0.20   1.00
 23380  3.84   2.07  -1.40  0.95  1.08   0.03  -0.11  -0.25   1.07   0.38   1.04  -0.12  -0.02  -0.48   0.63   0.66   0.34   1.00
 23430  3.98  -1.39   0.22  0.49  0.79  -0.57   0.03  -0.28   1.20   0.20   1.03   0.00  -0.69   0.15   0.15   0.55   0.38   1.00
 23474 11.78   5.57  -0.74  1.37  1.24  -0.78  -0.04  -0.42   1.38   0.13   1.16  -0.12  -0.49  -0.31   0.23   0.62   0.76   1.00
 23564  6.66  -7.47   3.78  2.53  1.71  -0.25   0.00  -0.16  -0.12   0.37   1.03  -0.03  -0.14  -0.13   0.45   0.28   0.20   1.00
 23611 12.12  12.41  12.45  3.29  2.17  -0.12  -0.23  -0.38   0.75   0.05   1.41  -0.31   0.06   0.36  -0.42  -0.19  -0.96   1.00
 23641 12.41  26.87  22.76  3.31  4.07  -0.12   0.02  -0.09   0.03   0.02   1.02   0.02  -0.26   0.09   0.01   0.07   0.06   1.00
 23695  8.39  10.13  -0.50  3.22  1.71  -0.41   0.09  -0.29  -0.19  -0.07   1.03  -0.08  -0.24  -0.36  -0.18  -0.42   0.25   1.00
 23704  3.82   2.21   5.33  3.68  1.74  -0.06   0.11  -0.23   0.00   0.32   1.03   0.11   0.11  -0.16   0.30   0.33   0.16   1.00
 23714  3.69  -1.21   5.89  2.30  2.01  -0.06  -0.05  -0.15   0.27  -0.03   1.21  -0.06  -0.12   0.06  -0.19   0.17  -0.42   1.00
 23727  4.27   6.31  -7.30  2.47  4.61   0.04   0.05  -0.11   0.20   0.09   1.05   0.03  -0.10  -0.01   0.09   0.06   0.08   1.00
 23743  7.30  -3.92   2.49  1.44  1.37  -0.48   0.13  -0.24   0.54   0.64   1.14   0.11  -0.21  -0.14   0.80   0.32   0.58   1.00
 23766  6.20  -3.03  -3.38  1.18  1.18   0.37  -0.06  -0.52   1.32   0.48   1.03  -0.13   0.08  -0.75   0.61   1.01   0.32   1.00
 23785  7.82   9.38  -1.97  1.29  1.61   0.12  -0.13  -0.01   0.30   0.04   1.00  -0.11  -0.17  -0.13   0.03   0.02  -0.02   1.00
 23881  7.22  -3.79  -9.65  1.74  1.71  -0.09   0.09  -0.20   0.41   0.11   1.08   0.07  -0.04  -0.11   0.14   0.28   0.27   1.00
 24016 12.27  -3.09  10.76  1.95  1.24  -0.23  -0.09  -0.32   0.18  -0.02   1.09  -0.14   0.13   0.15  -0.09  -0.01  -0.49   1.00
 24164  3.73   0.07   6.07  2.91  1.86  -0.12  -0.11  -0.18   0.29  -0.04   1.36  -0.21  -0.03  -0.10  -0.18   0.02  -0.57   1.00
 24451  3.93  -5.05  -5.58  2.52  1.79  -0.30  -0.05  -0.24  -0.22  -0.07   1.23  -0.01   0.13  -0.47  -0.11   0.16  -0.50   1.00
 24503  3.50   4.24  -2.20  2.42  1.19  -0.05   0.12  -0.24  -0.05   0.38   1.01   0.16   0.29  -0.11   0.45   0.38   0.16   1.00
 24640  3.97   2.55  -2.62  1.06  1.75   0.09  -0.13   0.12   0.48   0.40   1.02  -0.11  -0.48   0.00   0.27   0.54  -0.17   1.00
 24642  5.07  -2.87   4.10  1.64  1.02  -0.18  -0.09  -0.23   0.16  -0.09   1.07  -0.16   0.13  -0.20  -0.20   0.10  -0.48   1.00
 24831  4.26  -2.00  -0.40  0.82  1.08  -0.33  -0.03  -0.39   1.04   0.01   1.01  -0.04  -0.34  -0.12   0.04   0.51   0.16   1.00
 24836  4.25   3.43  -3.58  1.52  1.39  -0.58  -0.16  -0.12   0.00  -0.22   1.05   0.04   0.02  -0.45  -0.04   0.34  -0.32   1.00
 24847  6.93   4.47  -3.45  2.20  1.15  -0.10   0.20  -0.21   0.06   0.58   1.04   0.27   0.44  -0.45   0.70   0.28   0.39   1.00
 24860 11.14   9.17   3.55  0.99  1.72  -0.29  -0.26  -0.38   0.44  -0.22   1.02  -0.19  -0.39   0.02  -0.15   0.19  -0.16   1.00
 25029  8.10   6.53 -16.07  1.91  2.90  -0.24   0.07  -0.09   0.15   0.08   1.04   0.09  -0.31   0.06   0.05  -0.06   0.12   1.00
 25044  8.89  -1.83   2.95  1.28  0.75   0.01   0.61  -0.44   0.73   0.47   1.00   0.91   0.74  -0.49   0.63   1.13   0.13   1.00
 25069  8.25  13.51  -7.55  3.70  2.36  -0.17   0.04  -0.04   0.08   0.07   1.09   0.02  -0.03   0.00   0.08   0.13   0.21   1.00
 25100  3.54  -2.78   1.03  1.17  1.17   0.22   0.23  -0.51   0.60   0.43   1.01   0.24   0.10  -0.29   0.49   0.49   0.16   1.00
 25142 10.25  -4.40  -4.51  1.86  0.82  -0.49  -0.18  -0.32  -0.24   0.22   1.01  -0.06   0.01  -0.01   0.32  -0.20   0.26   1.00
 25172 10.01   4.72 -10.54  1.36  1.71   0.11   0.04  -0.07   0.16   0.20   1.05   0.04  -0.11  -0.06   0.24   0.27   0.25   1.00
 25336  3.78   4.85  -0.31  1.94  1.28  -0.38  -0.46  -0.39  -0.33  -0.02   1.00  -0.74   0.16  -1.02   0.45  -1.13  -0.05   1.00
 25482  4.12  -3.66   1.13  3.12  1.78  -0.42   0.18  -0.25   0.66   0.20   1.07   0.26  -0.61  -0.07   0.12   0.13   0.41   1.00
 25541  3.84   1.13  -2.09  2.31  0.92  -0.55  -0.14  -0.23  -0.17  -0.19   1.01  -0.23   0.52  -0.50  -0.37   0.73  -0.25   1.00
 25577  4.08  -3.18  -7.27  2.81  2.08  -0.14  -0.08  -0.18   0.16  -0.03   1.29  -0.06   0.16  -0.01  -0.15  -0.39  -0.46   1.00
 25621  4.80   4.49   5.31  4.70  1.44  -0.25  -0.03  -0.28  -0.11  -0.09   1.00   0.01   0.10  -0.05  -0.01  -0.31   0.04   1.00
 25813 10.65   0.40   4.49  2.27  1.05  -0.42   0.45  -0.36   0.31   0.57   1.01   0.74   0.63   0.07   0.78   0.45   0.39   1.00
 25980  8.27  -0.89  -5.02  2.02  1.51  -0.24  -0.22  -0.34   0.02   0.26   1.11  -0.26   0.45  -0.21   0.14   0.01  -0.80   1.00
 25989  3.82   5.83   2.49  1.94  2.16   0.00  -0.06  -0.07   0.32  -0.14   1.02  -0.05  -0.02   0.17  -0.13   0.30  -0.14   1.00
 26169  4.98   1.38  -1.98  0.66  0.72   0.23  -0.02  -0.50   1.61  -0.02   1.01   0.00  -0.86  -0.44   0.12   0.00   0.22   1.00
 26202  6.03  -5.99 -10.37  4.67  2.27  -0.38  -0.10  -0.10   0.08   0.05   1.14  -0.02  -0.24   0.02   0.02   0.44  -0.32   1.00
 26264 15.31   4.50  -5.32  0.96  0.84  -0.20   0.20  -0.38   1.12   0.16   1.03   0.19  -0.18  -0.51   0.34  -0.13   0.52   1.00
 26372  3.76  -1.17   3.04  0.67  1.11  -0.10   0.12  -0.39   0.44  -0.04   1.00   0.09  -0.31   0.08  -0.04   0.09   0.09   1.00
 26386 10.31  -3.40  -5.95  1.75  1.28  -0.12  -0.09  -0.30   0.72   0.00   1.02  -0.15   0.21  -0.10   0.01   1.33  -0.32   1.00
 26396  4.53  -8.36  -6.39  2.39  1.96  -0.17  -0.10  -0.17   0.81  -0.22   2.34   0.01   0.21  -0.20  -1.09  -0.64  -1.46   1.00
 26410  5.64  -4.01   0.34  1.20  1.40  -0.88   0.14  -0.36   1.03   0.04   1.01  -0.01  -0.52  -0.01   0.18   0.25   0.15   1.00
 26610  9.51   5.13 -11.94  1.36  1.60  -0.12   0.13  -0.26   0.35   0.29   1.06   0.08  -0.01  -0.10   0.23   0.37   0.23   1.00
 26634  4.30   0.72   0.59  0.57  0.85   0.72   0.49  -1.50   2.31   0.57   1.01   0.41  -0.30  -0.85   0.55   3.24   0.38   1.00
 26688  4.95   7.53  -6.30  2.78  2.19  -0.56   0.02  -0.28  -0.40   0.12   1.01   0.14  -0.19  -0.03   0.17  -0.13  -0.09   1.00
 26700  6.90  -4.93  -2.97  1.59  1.44  -0.42   0.02  -0.06   0.57   0.12   1.09  -0.11  -0.21  -0.06   0.36   0.14   0.39   1.00
 26715  3.75   0.39   6.74  3.04  2.18  -0.47   0.07  -0.21   0.03   0.20   1.14  -0.08  -0.14  -0.18   0.16   0.06   0.31   1.00
 26862  4.70   0.99  -2.75  1.01  1.01  -0.20  -0.03  -0.39   0.25   0.40   1.07  -0.05  -0.04  -0.40   0.30   0.51   0.59   1.00
 26887  4.78  -0.38   6.70  3.27  1.88  -0.27   0.14  -0.17   0.09   0.04   1.06   0.05  -0.04  -0.06   0.23   0.38   0.26   1.00
 26957  6.11 -11.17   2.26  3.63  2.51  -0.38   0.22  -0.12  -0.19  -0.07   1.02   0.10  -0.05  -0.11  -0.35  -0.54   0.12   1.00
 26988  6.87  -4.66  -9.11  2.07  1.59  -0.19  -0.05  -0.10   0.23  -0.05   1.04  -0.04  -0.11   0.00  -0.09   0.39  -0.21   1.00
 27265  4.78   4.23  -2.27  2.12  1.46  -0.37   0.29  -0.26   0.87  -0.30   1.02   0.40   0.22   0.04  -0.16   1.38  -0.29   1.00
 27303  4.02  -2.28   0.45  0.97  0.93  -0.42   0.05  -0.42   0.77   0.23   1.02   0.02  -0.41  -0.31   0.19   0.37   0.26   1.00
 27371  8.78  -4.75  15.33  1.32  2.01  -0.08   0.01  -0.05   0.14   0.02   1.00   0.01  -0.22  -0.03   0.01   0.10   0.02   1.00
 27533  5.30   1.39  -2.64  0.72  1.04  -1.16   0.17  -0.48   0.42   0.15   1.01   0.11  -0.45   0.04   0.12   0.20  -0.22   1.00
 27537  5.20   3.18  -1.11  1.04  1.28  -0.40   0.03  -0.30   0.21   0.11   1.01  -0.01  -0.18  -0.10   0.07   0.43   0.18   1.00
 27625  4.44   3.03  -4.52  2.49  1.21  -0.22  -0.11  -0.19  -0.05  -0.24   1.05  -0.03   0.19  -0.22  -0.14   0.12  -0.31   1.00
 27715  6.09   5.36  -3.08  1.39  1.40  -0.10   0.07  -0.18   0.37   0.22   1.01   0.06  -0.12  -0.09   0.19   0.07   0.10   1.00
 27822  6.49   4.67  -0.69  1.15  1.71  -0.14  -0.16  -0.19   0.05  -0.03   1.00  -0.17  -0.24  -0.30  -0.02  -0.42   0.02   1.00
 27955  6.68   2.40  -0.14  0.77  0.81   0.37   0.28  -0.16   0.91   0.47   1.02   0.26   0.53  -0.61   0.59   0.43   0.43   1.00
 27963  5.72 -17.34   5.87  4.04  2.52  -0.21  -0.09  -0.15   0.00   0.09   1.00  -0.16  -0.12  -0.02   0.12   0.23  -0.01   1.00
 27964  4.86   3.33  -0.11  1.49  1.11  -0.21   0.19  -0.37   0.23   0.33   1.12   0.15   0.02  -0.54   0.36   0.14   0.55   1.00
 27971  7.26  -4.94   2.63  1.68  1.18  -0.54   0.19  -0.37   0.63   0.08   1.00   0.29   0.23  -0.59   0.28   0.77   0.03   1.00
 27983  8.73  -8.03  -1.52  1.57  1.54  -0.06   0.08  -0.37   0.15   0.26   1.03   0.07  -0.07  -0.09   0.18   0.13   0.20   1.00
 28060  6.37   3.35  -2.14  0.87  0.96  -0.26  -0.08  -0.07   0.28   0.07   1.02  -0.09   0.18  -0.23   0.06  -0.31   0.26   1.00
 28243  7.17   4.38  -3.70  0.82  1.54   0.10  -0.20  -0.38   1.73  -0.33   1.05  -0.12  -0.17   0.09  -0.26   0.54  -0.29   1.00
 28340  5.70   9.42   6.44  3.68  1.71  -0.13   0.04  -0.11  -0.14  -0.14   1.01   0.06   0.17   0.01  -0.09  -0.12   0.09   1.00
 28433  3.90  -3.09  -3.10  2.23  1.23  -0.26  -0.11  -0.25   0.78  -0.27   1.26  -0.06   0.23   0.24  -0.79  -0.36  -0.97   1.00
 28532  5.15  -1.95  -3.26  0.84  1.30   0.22  -0.08  -0.15   0.49  -0.07   1.02  -0.05  -0.47   0.21  -0.07  -0.06   0.21   1.00
 28579 21.23  13.19  -0.17  1.08  1.01  -0.21   0.07  -0.09   0.39   0.00   1.04   0.02  -0.43  -0.13   0.16   0.22   0.37   1.00
 28614  6.44   3.60   4.96  2.49  1.84  -0.35  -0.28  -0.85   0.73  -0.06   1.46  -0.38  -0.39   0.19  -0.34   1.09  -1.39   1.00
 28681  4.08  -1.18  -5.99  3.31  2.57  -0.08   0.07  -0.13   0.45   0.07   1.18   0.09  -0.13  -0.08   0.34   0.37   0.41   1.00
 28734 13.02  -5.00  -7.64  2.80  1.91  -0.33   0.05  -0.35   0.73   0.64   1.09   0.09   0.21   0.43   0.61   1.86  -0.72   1.00
 28765  7.25  -6.51  -4.77  2.10  0.99  -0.24  -0.10  -0.35  -0.10  -0.39   1.06  -0.16   0.41  -0.03  -0.35  -0.37  -0.52   1.00
 28816  5.37   1.53  -0.93  0.69  0.53  -0.23  -0.84  -0.60  -0.38   1.33   1.17  -0.92   0.09  -1.04   1.10   0.59   1.30   1.00
 29048  4.23   2.18  -0.30  0.83  0.72  -0.29  -0.35  -0.32  -0.47   0.61   1.05  -0.36  -0.49  -0.30   0.70   0.17   0.51   1.00
 29108  4.01   7.04  -3.58  3.69  1.94  -0.22   0.11  -0.20  -0.19  -0.14   1.00   0.20  -0.12  -0.06  -0.08  -0.25   0.03   1.00
 29301  6.66  15.65  -2.61  4.69  2.79  -0.14   0.07  -0.08   0.07   0.13   1.04   0.06  -0.02  -0.04   0.31   0.27   0.13   1.00
 29466  5.85   3.16   6.36  1.33  1.88  -0.07   0.11  -0.02   0.59   0.20   1.05   0.07  -0.33  -0.04   0.19   0.33   0.22   1.00
 29513 10.97  12.52   5.12  2.10  2.20   0.12   0.25   0.07   0.50   0.34   1.08   0.31  -0.06   0.26   0.40   0.39   0.22   1.00
 29545  6.06   6.79   5.93  2.43  1.63  -0.32   0.04  -0.28   0.15  -0.08   1.18   0.09  -0.36  -0.01  -0.02   0.33  -0.64   1.00
 29619  7.97  -6.14   4.47  1.64  1.87  -0.44   0.13  -0.26   0.21   0.14   1.12   0.09  -0.30  -0.16   0.17   0.71   0.34   1.00
 29655 13.76  -7.51  -5.69  4.05  2.53  -0.48  -0.08  -0.50   0.16   0.15   1.00  -0.31  -0.04  -0.22   0.29   0.66   0.17   1.00
 29704  3.70  -5.78  -2.66  2.00  1.32  -0.16  -0.33  -0.55   1.11  -0.49   1.42  -0.65  -0.24  -0.22  -1.33   1.05  -1.39   1.00
 29752  5.58   3.72   5.30  1.74  1.15  -0.04  -0.12  -0.41   0.60  -0.19   1.06  -0.24  -0.18   0.21  -0.38   0.72  -0.35   1.00
 29803  4.57 -13.18   2.64  3.14  3.35  -0.30  -0.11  -0.09   0.28   0.28   1.00  -0.19  -0.20   0.04   0.25   0.41  -0.02   1.00
 29900  3.58   1.66  -1.41  1.19  0.87   0.18  -0.12  -0.43   0.00   0.87   1.11  -0.15   0.19  -0.47   0.81   0.54   0.68   1.00
 29993  4.37   0.54  -3.96  1.39  1.26  -0.58  -0.15  -0.43   0.66   0.20   1.02  -0.15  -0.32  -0.18  -0.06   0.88   0.20   1.00
 30165  8.51  -7.05  11.31  2.73  1.64  -0.15   0.11  -0.16  -0.20  -0.13   1.07   0.11  -0.15  -0.12  -0.10  -0.06   0.24   1.00
 30185  4.23   4.12  -4.70  2.88  2.32   0.20  -0.19  -0.11   0.73   0.02   1.04  -0.22   0.10   0.26  -0.27   0.72  -0.22   1.00
 30205  5.97  10.60   5.40  2.95  1.72  -0.43  -0.05  -0.24   0.07  -0.03   1.05  -0.14  -0.39  -0.40   0.03   0.32  -0.32   1.00
 30216  6.17  -5.24   4.73  1.64  2.08  -0.14   0.02  -0.02  -0.07   0.17   1.12  -0.01  -0.26  -0.08   0.10   0.46   0.28   1.00
